date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
25,32.8 °C,28.1 °C,23.4 °C,22.8 °C,21.6 °C,21.1 °C,89%,77%,54%,14 kph,8 kph,24 kph,1018 hPa,1015 hPa,1013 hPa,0 mm
26,29.2 °C,25.7 °C,22.2 °C,21.7 °C,20.3 °C,18.9 °C,91%,79%,59%,19 kph,12 kph,40 kph,1019 hPa,1017 hPa,1014 hPa,0 mm
27,28.2 °C,24.8 °C,21.4 °C,20.6 °C,19.2 °C,17.8 °C,86%,78%,65%,19 kph,10 kph,32 kph,1020 hPa,1018 hPa,1016 hPa,0 mm
28,26.6 °C,23.3 °C,19.9 °C,19.4 °C,17.9 °C,16.7 °C,85%,75%,58%,10 kph,4 kph,21 kph,1022 hPa,1020 hPa,1018 hPa,0 mm
29,30 °C,25.6 °C,21.1 °C,21.1 °C,19.8 °C,18.3 °C,89%,77%,57%,6 kph,2 kph,16 kph,1023 hPa,1020 hPa,1016 hPa,0 mm
30,30.1 °C,26.3 °C,22.6 °C,23.9 °C,22.3 °C,20.6 °C,90%,83%,66%,13 kph,3 kph,23 kph,1019 hPa,1017 hPa,1015 hPa,0.8 mm
31,34.6 °C,28.8 °C,23 °C,23.3 °C,22.2 °C,21.1 °C,93%,74%,47%,13 kph,5 kph,24 kph,1017 hPa,1014 hPa,1011 hPa,0.3 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Apr,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,35.4 °C,29.6 °C,23.8 °C,24.4 °C,22.9 °C,21.7 °C,95%,77%,45%,16 kph,4 kph,29 kph,1017 hPa,1014 hPa,1010 hPa,2.3 mm
2,34.9 °C,29.4 °C,23.9 °C,24.4 °C,22.3 °C,20.6 °C,91%,72%,49%,14 kph,5 kph,23 kph,1016 hPa,1014 hPa,1012 hPa,0 mm
3,35.6 °C,28 °C,20.4 °C,22.8 °C,20.6 °C,18.3 °C,90%,68%,39%,8 kph,3 kph,18 kph,1017 hPa,1014 hPa,1011 hPa,0 mm
4,35.9 °C,29.2 °C,22.5 °C,22.8 °C,21.1 °C,17.8 °C,91%,68%,35%,8 kph,3 kph,18 kph,1016 hPa,1013 hPa,1009 hPa,0 mm
5,35.6 °C,28.8 °C,22 °C,22.2 °C,21 °C,20 °C,91%,68%,41%,8 kph,3 kph,16 kph,1016 hPa,1013 hPa,1010 hPa,0 mm
6,34.6 °C,28.2 °C,21.8 °C,22.8 °C,21.3 °C,19.4 °C,90%,69%,48%,10 kph,4 kph,24 kph,1016 hPa,1014 hPa,1011 hPa,0 mm
7,36.2 °C,28.8 °C,21.4 °C,22.8 °C,21.4 °C,19.4 °C,89%,68%,46%,8 kph,4 kph,19 kph,1016 hPa,1014 hPa,1011 hPa,0 mm
8,36.4 °C,29.1 °C,21.8 °C,22.8 °C,21.6 °C,20 °C,92%,67%,42%,10 kph,4 kph,24 kph,1016 hPa,1013 hPa,1011 hPa,0 mm
9,36.8 °C,29.4 °C,22.1 °C,21.7 °C,20.7 °C,19.4 °C,88%,65%,38%,8 kph,3 kph,21 kph,1015 hPa,1012 hPa,1008 hPa,0 mm
10,36.8 °C,29.5 °C,22.3 °C,22.8 °C,20.9 °C,19.4 °C,89%,64%,37%,13 kph,4 kph,26 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
11,36.8 °C,30.6 °C,24.4 °C,23.9 °C,22.3 °C,19.4 °C,87%,67%,38%,19 kph,6 kph,34 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
12,37.6 °C,31.3 °C,25.2 °C,24.4 °C,22.7 °C,19.4 °C,90%,68%,37%,14 kph,4 kph,26 kph,1012 hPa,1009 hPa,1005 hPa,0 mm
13,38.3 °C,31.2 °C,24 °C,23.9 °C,22.7 °C,21.7 °C,88%,66%,39%,11 kph,5 kph,26 kph,1011 hPa,1007 hPa,1004 hPa,0 mm
14,38.5 °C,32.3 °C,26.2 °C,25 °C,23.8 °C,21.1 °C,87%,69%,39%,18 kph,5 kph,32 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
15,38.1 °C,32.3 °C,26.7 °C,25.6 °C,24.2 °C,22.2 °C,89%,70%,41%,11 kph,4 kph,24 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
16,37.8 °C,31.6 °C,25.4 °C,25 °C,23.4 °C,22.2 °C,86%,68%,43%,10 kph,3 kph,21 kph,1014 hPa,1011 hPa,1008 hPa,0.3 mm
17,37.9 °C,31.9 °C,25.9 °C,25 °C,23.8 °C,22.2 °C,91%,71%,42%,13 kph,2 kph,27 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
18,38.3 °C,30.7 °C,23.1 °C,23.9 °C,21.8 °C,19.4 °C,88%,65%,35%,19 kph,6 kph,34 kph,1015 hPa,1013 hPa,1010 hPa,0 mm
19,35.1 °C,29.5 °C,23.9 °C,23.9 °C,22.1 °C,20 °C,89%,69%,46%,14 kph,3 kph,29 kph,1017 hPa,1014 hPa,1012 hPa,0 mm
20,33.9 °C,28.8 °C,23.6 °C,23.9 °C,22.1 °C,20.6 °C,87%,73%,55%,13 kph,3 kph,21 kph,1016 hPa,1014 hPa,1011 hPa,0 mm
21,37.2 °C,29.1 °C,21.1 °C,23.3 °C,21.2 °C,18.9 °C,90%,67%,39%,10 kph,3 kph,26 kph,1015 hPa,1012 hPa,1009 hPa,0 mm
22,37.4 °C,30.1 °C,22.6 °C,22.8 °C,21.4 °C,19.4 °C,92%,66%,37%,8 kph,3 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
23,37.3 °C,29.4 °C,21.4 °C,23.3 °C,20.4 °C,18.3 °C,89%,62%,35%,13 kph,5 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
24,37.4 °C,31.5 °C,25.6 °C,23.9 °C,22.2 °C,18.3 °C,90%,67%,34%,23 kph,4 kph,37 kph,1013 hPa,1010 hPa,1007 hPa,9.1 mm
25,36.1 °C,30.3 °C,24.4 °C,24.4 °C,23.2 °C,22.2 °C,93%,72%,47%,8 kph,3 kph,19 kph,1014 hPa,1011 hPa,1009 hPa,0 mm
26,37.2 °C,30.8 °C,24.3 °C,23.3 °C,22.2 °C,20.6 °C,92%,66%,39%,8 kph,3 kph,18 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
27,38.7 °C,30.2 °C,21.7 °C,23.3 °C,20.4 °C,15 °C,91%,64%,25%,24 kph,5 kph,39 kph,1011 hPa,1008 hPa,1005 hPa,0 mm
28,37.9 °C,31.2 °C,24.5 °C,24.4 °C,22.9 °C,21.1 °C,88%,68%,39%,16 kph,6 kph,31 kph,1012 hPa,1009 hPa,1006 hPa,0 mm
29,37.2 °C,31.5 °C,25.8 °C,24.4 °C,23.1 °C,21.7 °C,86%,70%,42%,14 kph,5 kph,27 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
30,36.1 °C,30.7 °C,25.3 °C,25 °C,23.6 °C,21.7 °C,90%,74%,45%,8 kph,3 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,1 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
May,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,36.8 °C,30.7 °C,24.6 °C,25.6 °C,23.8 °C,22.2 °C,93%,76%,47%,11 kph,3 kph,27 kph,1013 hPa,1011 hPa,1008 hPa,3.8 mm
2,37.7 °C,30.8 °C,23.9 °C,25.6 °C,23.2 °C,21.7 °C,94%,73%,41%,14 kph,4 kph,35 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
3,37.8 °C,31.3 °C,24.9 °C,24.4 °C,23.2 °C,21.1 °C,92%,72%,46%,11 kph,3 kph,26 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
4,37.5 °C,31.9 °C,26.3 °C,25 °C,23.6 °C,21.7 °C,88%,69%,46%,8 kph,3 kph,26 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
5,37.4 °C,29.8 °C,22.2 °C,23.9 °C,22.2 °C,19.4 °C,87%,65%,44%,10 kph,4 kph,21 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
6,37.7 °C,31.1 °C,24.4 °C,23.9 °C,22.8 °C,21.7 °C,86%,65%,41%,10 kph,4 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
7,38.3 °C,31.2 °C,24.2 °C,23.9 °C,22.4 °C,21.1 °C,89%,63%,39%,8 kph,3 kph,26 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
8,37.6 °C,30.5 °C,23.5 °C,23.9 °C,21.9 °C,20 °C,84%,60%,41%,11 kph,4 kph,26 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
9,37.9 °C,30.9 °C,23.9 °C,23.3 °C,22.2 °C,21.1 °C,87%,63%,40%,10 kph,4 kph,24 kph,1014 hPa,1010 hPa,1007 hPa,0 mm
10,38.3 °C,31 °C,23.6 °C,24.4 °C,21.8 °C,18.9 °C,85%,62%,33%,18 kph,6 kph,34 kph,1012 hPa,1009 hPa,1005 hPa,0 mm
11,38.6 °C,32.5 °C,26.4 °C,24.4 °C,23.4 °C,20.6 °C,86%,68%,38%,13 kph,5 kph,27 kph,1010 hPa,1007 hPa,1004 hPa,0.3 mm
12,37.2 °C,31 °C,24.8 °C,24.4 °C,23.6 °C,21.7 °C,90%,76%,45%,14 kph,4 kph,37 kph,1011 hPa,1008 hPa,1006 hPa,14 mm
13,35.3 °C,29.8 °C,24.3 °C,25 °C,23.4 °C,21.7 °C,93%,72%,50%,14 kph,5 kph,24 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
14,33.6 °C,28.6 °C,23.6 °C,25 °C,23.3 °C,21.7 °C,90%,76%,55%,11 kph,4 kph,19 kph,1014 hPa,1012 hPa,1011 hPa,1 mm
15,36.7 °C,30.2 °C,23.8 °C,24.4 °C,22.8 °C,20.6 °C,88%,71%,42%,8 kph,3 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,0.3 mm
16,37.4 °C,30.6 °C,23.8 °C,24.4 °C,23.3 °C,22.2 °C,93%,77%,43%,14 kph,4 kph,40 kph,1011 hPa,1008 hPa,1004 hPa,23.1 mm
17,35.8 °C,29.8 °C,23.8 °C,25.6 °C,23.8 °C,22.2 °C,95%,79%,51%,10 kph,4 kph,18 kph,1012 hPa,1009 hPa,1006 hPa,0.3 mm
18,36 °C,30.5 °C,24.9 °C,24.4 °C,23.7 °C,22.8 °C,91%,74%,50%,13 kph,4 kph,21 kph,1011 hPa,1009 hPa,1006 hPa,0.3 mm
19,34.8 °C,29.5 °C,24.2 °C,25.6 °C,24.2 °C,22.8 °C,95%,79%,55%,8 kph,4 kph,19 kph,1011 hPa,1008 hPa,1005 hPa,2.5 mm
20,35.6 °C,31 °C,26.4 °C,25.6 °C,24.3 °C,23.3 °C,90%,76%,55%,13 kph,5 kph,31 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
21,35.1 °C,30.1 °C,25.1 °C,25.6 °C,24 °C,22.8 °C,93%,80%,50%,11 kph,4 kph,32 kph,1012 hPa,1009 hPa,1007 hPa,7.1 mm
22,32.8 °C,28.9 °C,25 °C,26.1 °C,24.9 °C,23.9 °C,94%,84%,66%,6 kph,3 kph,13 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
23,36.4 °C,30.3 °C,24.3 °C,26.1 °C,24.4 °C,22.8 °C,94%,79%,50%,14 kph,4 kph,29 kph,1012 hPa,1009 hPa,1006 hPa,51.8 mm
24,34.8 °C,29.6 °C,24.4 °C,26.7 °C,24.6 °C,23.3 °C,95%,84%,62%,11 kph,3 kph,27 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
25,33.6 °C,29.3 °C,24.9 °C,26.7 °C,24.8 °C,23.3 °C,94%,81%,64%,10 kph,2 kph,19 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
26,36.1 °C,30.6 °C,25.1 °C,26.1 °C,24.9 °C,23.9 °C,94%,77%,53%,6 kph,2 kph,13 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
27,35.8 °C,30.7 °C,25.6 °C,26.1 °C,24.6 °C,22.8 °C,93%,76%,51%,14 kph,4 kph,31 kph,1014 hPa,1011 hPa,1008 hPa,0 mm
28,34.5 °C,29.6 °C,24.6 °C,25.6 °C,24 °C,22.8 °C,93%,80%,57%,16 kph,3 kph,31 kph,1013 hPa,1010 hPa,1007 hPa,1.5 mm
29,34.7 °C,29.4 °C,24.2 °C,26.1 °C,24.1 °C,22.8 °C,95%,82%,57%,10 kph,2 kph,24 kph,1013 hPa,1010 hPa,1007 hPa,1.8 mm
30,35.6 °C,30 °C,24.4 °C,26.7 °C,24.6 °C,23.3 °C,95%,83%,55%,10 kph,3 kph,29 kph,1012 hPa,1010 hPa,1007 hPa,6.6 mm
31,35.7 °C,30.4 °C,25.3 °C,26.1 °C,24.6 °C,23.9 °C,93%,78%,53%,11 kph,3 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jun,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,36.3 °C,30.8 °C,25.3 °C,25.6 °C,24.4 °C,22.8 °C,92%,74%,51%,11 kph,4 kph,21 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
2,36.3 °C,30.2 °C,24.2 °C,25.6 °C,23.8 °C,21.7 °C,92%,75%,50%,23 kph,4 kph,39 kph,1011 hPa,1008 hPa,1005 hPa,17 mm
3,36.3 °C,30.4 °C,24.4 °C,26.1 °C,24.2 °C,22.8 °C,95%,78%,54%,23 kph,4 kph,37 kph,1012 hPa,1009 hPa,1006 hPa,0.3 mm
4,35.9 °C,30.5 °C,25.2 °C,26.1 °C,24.1 °C,22.2 °C,92%,78%,53%,18 kph,4 kph,43 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
5,34 °C,29.2 °C,24.4 °C,25.6 °C,23.7 °C,22.2 °C,94%,82%,61%,14 kph,4 kph,26 kph,1013 hPa,1010 hPa,1007 hPa,17 mm
6,34.9 °C,29.7 °C,24.3 °C,26.1 °C,24 °C,22.2 °C,95%,82%,57%,16 kph,3 kph,37 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
7,33 °C,28.6 °C,24.1 °C,25 °C,23.6 °C,22.8 °C,93%,82%,60%,14 kph,3 kph,26 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
8,34.5 °C,29.3 °C,24.2 °C,25.6 °C,23.9 °C,22.2 °C,94%,82%,57%,13 kph,3 kph,23 kph,1012 hPa,1009 hPa,1006 hPa,1.5 mm
9,30.1 °C,27.3 °C,24.4 °C,25 °C,23.8 °C,22.8 °C,94%,90%,76%,5 kph,3 kph,14 kph,1011 hPa,1009 hPa,1008 hPa,0.3 mm
10,35.2 °C,29.6 °C,24 °C,25.6 °C,23.8 °C,22.8 °C,94%,77%,54%,8 kph,3 kph,18 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
11,36.7 °C,30.9 °C,25.1 °C,25.6 °C,24.6 °C,23.3 °C,94%,76%,51%,11 kph,4 kph,24 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
12,36.9 °C,31.8 °C,26.6 °C,26.1 °C,24.5 °C,22.8 °C,93%,75%,46%,16 kph,4 kph,29 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
13,37.4 °C,31.4 °C,25.4 °C,25.6 °C,24.4 °C,23.3 °C,93%,76%,46%,21 kph,5 kph,27 kph,1010 hPa,1008 hPa,1005 hPa,0 mm
14,36.4 °C,30.7 °C,25 °C,26.1 °C,24.6 °C,23.3 °C,92%,76%,51%,19 kph,5 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
15,37.2 °C,31.7 °C,26.2 °C,26.1 °C,24.8 °C,23.3 °C,92%,74%,47%,13 kph,4 kph,26 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
16,36.9 °C,31.6 °C,26.3 °C,26.1 °C,24.3 °C,21.7 °C,91%,74%,47%,18 kph,4 kph,32 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
17,34 °C,29.6 °C,25.2 °C,25.6 °C,24.4 °C,22.8 °C,90%,76%,59%,6 kph,3 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
18,35.4 °C,29.7 °C,23.9 °C,25.6 °C,23.9 °C,22.2 °C,92%,79%,53%,5 kph,2 kph,14 kph,1012 hPa,1011 hPa,1009 hPa,4.3 mm
19,34.2 °C,29.9 °C,25.6 °C,26.1 °C,24.5 °C,23.9 °C,92%,81%,58%,10 kph,2 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
20,36 °C,30.6 °C,25.2 °C,26.1 °C,24.4 °C,23.3 °C,92%,76%,52%,8 kph,3 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
21,37.2 °C,31.1 °C,25.1 °C,25.6 °C,24.2 °C,22.8 °C,93%,77%,46%,14 kph,3 kph,35 kph,1011 hPa,1009 hPa,1007 hPa,8.4 mm
22,36.1 °C,30.1 °C,24.1 °C,24.4 °C,23.3 °C,21.7 °C,94%,77%,49%,10 kph,2 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,39.4 mm
23,34.6 °C,29.5 °C,24.3 °C,26.7 °C,24.9 °C,22.8 °C,95%,84%,60%,8 kph,2 kph,14 kph,1010 hPa,1008 hPa,1006 hPa,0.5 mm
24,35.3 °C,29.7 °C,24.2 °C,26.1 °C,24.6 °C,22.8 °C,94%,79%,56%,8 kph,3 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
25,35.7 °C,30.1 °C,24.5 °C,25 °C,24.2 °C,22.8 °C,93%,74%,54%,8 kph,3 kph,18 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
26,32.3 °C,28.5 °C,24.7 °C,25.6 °C,24.3 °C,22.8 °C,92%,82%,64%,5 kph,2 kph,11 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
27,34.9 °C,30.1 °C,25.2 °C,26.1 °C,24.2 °C,22.8 °C,94%,77%,50%,11 kph,5 kph,24 kph,1010 hPa,1009 hPa,1007 hPa,0.3 mm
28,35.6 °C,30.4 °C,25.3 °C,25 °C,23.8 °C,22.8 °C,89%,72%,54%,10 kph,4 kph,24 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
29,35.6 °C,29.9 °C,24.2 °C,25.6 °C,23.8 °C,22.2 °C,90%,75%,53%,10 kph,2 kph,23 kph,1014 hPa,1011 hPa,1009 hPa,0.8 mm
30,34.4 °C,29.3 °C,24.3 °C,26.1 °C,24.1 °C,22.8 °C,93%,78%,58%,6 kph,3 kph,21 kph,1013 hPa,1011 hPa,1008 hPa,0.5 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Jul,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,36.8 °C,30.4 °C,24.1 °C,25 °C,23.8 °C,22.2 °C,93%,74%,48%,11 kph,3 kph,24 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
2,35.7 °C,30.1 °C,24.6 °C,25 °C,23.9 °C,22.8 °C,91%,74%,49%,11 kph,3 kph,21 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
3,35.2 °C,30.1 °C,24.9 °C,25.6 °C,23.8 °C,21.7 °C,91%,79%,53%,10 kph,3 kph,34 kph,1012 hPa,1010 hPa,1008 hPa,1.3 mm
4,33.7 °C,28.9 °C,24.2 °C,25 °C,23.4 °C,22.2 °C,92%,79%,57%,8 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
5,32.4 °C,28.2 °C,23.8 °C,25.6 °C,24.2 °C,22.2 °C,94%,86%,68%,8 kph,2 kph,31 kph,1009 hPa,1007 hPa,1005 hPa,7.6 mm
6,34.2 °C,29.2 °C,24.3 °C,26.1 °C,24.6 °C,22.8 °C,95%,82%,59%,10 kph,3 kph,24 kph,1008 hPa,1006 hPa,1003 hPa,0 mm
7,33.6 °C,29.3 °C,25.1 °C,25 °C,24.1 °C,22.2 °C,92%,77%,58%,10 kph,3 kph,19 kph,1006 hPa,1003 hPa,1001 hPa,0 mm
8,36.6 °C,30.6 °C,24.6 °C,25 °C,23.4 °C,21.7 °C,92%,74%,48%,8 kph,3 kph,18 kph,1003 hPa,1001 hPa,999 hPa,0 mm
9,33.5 °C,29.7 °C,25.9 °C,24.4 °C,23.5 °C,22.2 °C,90%,74%,58%,11 kph,6 kph,26 kph,1006 hPa,1004 hPa,1002 hPa,0 mm
10,34.1 °C,29.7 °C,25.3 °C,23.9 °C,22.7 °C,21.7 °C,83%,68%,55%,13 kph,5 kph,24 kph,1008 hPa,1006 hPa,1004 hPa,0 mm
11,33.3 °C,29.7 °C,26.1 °C,24.4 °C,23 °C,22.2 °C,84%,71%,58%,13 kph,6 kph,26 kph,1010 hPa,1009 hPa,1007 hPa,0 mm
12,37.1 °C,30.9 °C,24.6 °C,24.4 °C,23 °C,22.2 °C,87%,71%,44%,11 kph,3 kph,24 kph,1010 hPa,1008 hPa,1007 hPa,0 mm
13,37.2 °C,30.4 °C,23.6 °C,24.4 °C,23.3 °C,21.7 °C,91%,74%,48%,13 kph,3 kph,34 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
14,37.7 °C,31.5 °C,25.3 °C,25.6 °C,24.3 °C,23.3 °C,91%,78%,47%,8 kph,3 kph,24 kph,1011 hPa,1008 hPa,1006 hPa,0.8 mm
15,37.9 °C,31.3 °C,24.7 °C,25.6 °C,23.7 °C,21.7 °C,94%,72%,41%,8 kph,3 kph,18 kph,1011 hPa,1008 hPa,1005 hPa,0 mm
16,38.2 °C,31.6 °C,25 °C,26.1 °C,24.2 °C,21.7 °C,94%,76%,45%,23 kph,5 kph,37 kph,1012 hPa,1009 hPa,1006 hPa,1.8 mm
17,38.2 °C,30.9 °C,23.5 °C,25 °C,23.3 °C,21.7 °C,93%,70%,40%,8 kph,3 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
18,37.1 °C,30.6 °C,24.2 °C,25.6 °C,23 °C,19.4 °C,88%,69%,37%,14 kph,4 kph,27 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
19,36.9 °C,30.7 °C,24.6 °C,25.6 °C,23.7 °C,22.2 °C,91%,77%,47%,14 kph,4 kph,29 kph,1013 hPa,1010 hPa,1007 hPa,9.7 mm
20,35.7 °C,29.9 °C,24 °C,25 °C,23.8 °C,22.2 °C,94%,80%,53%,10 kph,3 kph,23 kph,1013 hPa,1011 hPa,1008 hPa,7.4 mm
21,37.2 °C,30.6 °C,24.1 °C,25 °C,23.4 °C,21.1 °C,93%,75%,46%,8 kph,2 kph,18 kph,1013 hPa,1010 hPa,1007 hPa,2.5 mm
22,34.9 °C,29.5 °C,24.1 °C,25 °C,23.2 °C,21.7 °C,95%,80%,52%,13 kph,3 kph,21 kph,1012 hPa,1010 hPa,1007 hPa,0.3 mm
23,33.9 °C,28.8 °C,23.6 °C,25 °C,23 °C,21.1 °C,93%,78%,48%,10 kph,3 kph,21 kph,1010 hPa,1008 hPa,1006 hPa,7.4 mm
24,31.3 °C,27.8 °C,24.2 °C,25 °C,23.8 °C,22.8 °C,94%,87%,67%,6 kph,2 kph,16 kph,1010 hPa,1008 hPa,1006 hPa,8.4 mm
25,35.6 °C,29.9 °C,24.3 °C,25.6 °C,23.7 °C,22.2 °C,95%,79%,49%,16 kph,3 kph,39 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
26,35.9 °C,29.8 °C,23.6 °C,25.6 °C,23.7 °C,22.2 °C,94%,77%,50%,6 kph,3 kph,19 kph,1011 hPa,1008 hPa,1006 hPa,0 mm
27,35.5 °C,30.1 °C,24.6 °C,26.1 °C,23.6 °C,21.7 °C,93%,80%,52%,11 kph,2 kph,24 kph,1011 hPa,1010 hPa,1008 hPa,0 mm
28,37.1 °C,29.9 °C,22.8 °C,25 °C,23.3 °C,21.7 °C,94%,76%,46%,8 kph,2 kph,16 kph,1011 hPa,1009 hPa,1006 hPa,4.1 mm
29,34.8 °C,29.3 °C,23.8 °C,26.1 °C,23.8 °C,22.2 °C,93%,80%,52%,10 kph,2 kph,21 kph,1010 hPa,1008 hPa,1006 hPa,13 mm
30,34.4 °C,29.3 °C,24.3 °C,26.1 °C,23.8 °C,22.2 °C,92%,79%,56%,18 kph,5 kph,31 kph,1007 hPa,1005 hPa,1002 hPa,3.6 mm
31,26.8 °C,25.1 °C,23.3 °C,23.9 °C,22.9 °C,22.2 °C,96%,92%,80%,24 kph,12 kph,50 kph,1003 hPa,998 hPa,993 hPa,165.9 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Aug,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,33.2 °C,29.3 °C,25.3 °C,25 °C,23.4 °C,21.7 °C,89%,72%,60%,18 kph,10 kph,35 kph,1007 hPa,1003 hPa,999 hPa,1 mm
2,34.3 °C,29.4 °C,24.4 °C,25.6 °C,24.2 °C,22.2 °C,93%,77%,61%,10 kph,4 kph,19 kph,1009 hPa,1006 hPa,1004 hPa,0 mm
3,34.9 °C,29.8 °C,24.7 °C,26.1 °C,24.7 °C,23.3 °C,94%,81%,55%,6 kph,3 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
