date,tempHigh,tempAvg,tempLow,dewHigh,dewAvg,dewLow,humHigh,humAvg,humLow,windHigh,windAvg,windGust,presHigh,presAvg,presLow,rain
18,34.9 °C,29.1 °C,23.3 °C,24.4 °C,23.2 °C,22.2 °C,96%,76%,50%,8 kph,2 kph,18 kph,1015 hPa,1012 hPa,1008 hPa,0.5 mm
19,33 °C,28.2 °C,23.3 °C,24.4 °C,23.2 °C,22.2 °C,97%,86%,59%,13 kph,2 kph,27 kph,1015 hPa,1012 hPa,1009 hPa,5.1 mm
20,33.4 °C,28 °C,22.7 °C,25 °C,22.8 °C,21.1 °C,97%,80%,54%,8 kph,2 kph,18 kph,1017 hPa,1013 hPa,1009 hPa,0.3 mm
21,33.9 °C,28.1 °C,22.3 °C,23.9 °C,22.4 °C,20 °C,97%,77%,46%,6 kph,2 kph,19 kph,1015 hPa,1013 hPa,1010 hPa,0 mm
22,34.2 °C,28.8 °C,23.3 °C,24.4 °C,23.5 °C,22.2 °C,97%,79%,57%,6 kph,2 kph,16 kph,1015 hPa,1011 hPa,1008 hPa,0 mm
23,35.2 °C,29.6 °C,23.9 °C,25 °C,23.6 °C,22.2 °C,95%,77%,53%,6 kph,2 kph,16 kph,1014 hPa,1010 hPa,1006 hPa,0 mm
24,34.8 °C,29.2 °C,23.6 °C,23.9 °C,23.2 °C,22.2 °C,96%,80%,54%,5 kph,1 kph,14 kph,1014 hPa,1010 hPa,1007 hPa,0 mm
25,34.9 °C,29.2 °C,23.4 °C,24.4 °C,23.1 °C,21.7 °C,96%,83%,50%,10 kph,2 kph,24 kph,1013 hPa,1010 hPa,1008 hPa,3 mm
26,34.3 °C,28.8 °C,23.2 °C,24.4 °C,23.2 °C,21.1 °C,97%,80%,50%,10 kph,2 kph,21 kph,1015 hPa,1011 hPa,1007 hPa,0.3 mm
27,33.6 °C,28.6 °C,23.6 °C,24.4 °C,23.2 °C,21.1 °C,97%,78%,50%,6 kph,2 kph,23 kph,1014 hPa,1011 hPa,1007 hPa,2.3 mm
28,32.8 °C,28.1 °C,23.4 °C,25 °C,23.4 °C,22.2 °C,97%,88%,63%,6 kph,2 kph,18 kph,1013 hPa,1009 hPa,1005 hPa,11.4 mm
29,30.6 °C,27.2 °C,23.8 °C,24.4 °C,23.4 °C,22.2 °C,97%,86%,69%,8 kph,2 kph,18 kph,1012 hPa,1009 hPa,1006 hPa,0.5 mm
30,32.6 °C,27.8 °C,23.1 °C,24.4 °C,23 °C,22.2 °C,97%,87%,60%,5 kph,2 kph,16 kph,1012 hPa,1006 hPa,1000 hPa,42.9 mm
31,31.5 °C,27.4 °C,23.4 °C,24.4 °C,23.4 °C,22.8 °C,98%,85%,63%,8 kph,2 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Aug,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,34.5 °C,29.1 °C,23.8 °C,25 °C,23.4 °C,21.1 °C,95%,79%,54%,5 kph,2 kph,16 kph,1012 hPa,1010 hPa,1007 hPa,0.8 mm
2,33.9 °C,28.4 °C,22.9 °C,25 °C,22.8 °C,21.7 °C,96%,79%,54%,5 kph,2 kph,16 kph,1013 hPa,1009 hPa,1006 hPa,3.3 mm
3,30.2 °C,27.2 °C,24.1 °C,24.4 °C,23.4 °C,22.2 °C,95%,84%,71%,6 kph,2 kph,13 kph,1012 hPa,1011 hPa,1009 hPa,0 mm
4,31.2 °C,27.3 °C,23.5 °C,25 °C,23.3 °C,22.2 °C,96%,84%,62%,3 kph,1 kph,8 kph,1012 hPa,1010 hPa,1007 hPa,39.6 mm
5,32.2 °C,27.9 °C,23.6 °C,24.4 °C,23.1 °C,22.2 °C,96%,84%,62%,8 kph,3 kph,19 kph,1013 hPa,1009 hPa,1005 hPa,3.6 mm
6,31.7 °C,28.1 °C,24.4 °C,24.4 °C,22.6 °C,21.7 °C,93%,78%,61%,8 kph,4 kph,19 kph,1014 hPa,1011 hPa,1007 hPa,0 mm
7,33.2 °C,28.8 °C,24.3 °C,24.4 °C,22.7 °C,21.7 °C,93%,75%,54%,10 kph,4 kph,23 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
8,33.1 °C,28.2 °C,23.3 °C,23.9 °C,23.1 °C,22.2 °C,96%,79%,55%,10 kph,2 kph,23 kph,1014 hPa,1012 hPa,1009 hPa,0 mm
9,33.5 °C,28.6 °C,23.7 °C,25.6 °C,23.6 °C,22.2 °C,95%,80%,56%,6 kph,2 kph,16 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
10,33.8 °C,27.7 °C,21.7 °C,23.9 °C,22.6 °C,20.6 °C,97%,80%,56%,6 kph,2 kph,18 kph,1015 hPa,1012 hPa,1008 hPa,0 mm
11,34.5 °C,28.3 °C,22.2 °C,24.4 °C,22.7 °C,21.1 °C,97%,78%,49%,6 kph,2 kph,23 kph,1015 hPa,1012 hPa,1009 hPa,0 mm
12,34.1 °C,28 °C,21.9 °C,24.4 °C,22.8 °C,20.6 °C,95%,78%,49%,8 kph,2 kph,19 kph,1015 hPa,1012 hPa,1008 hPa,0 mm
13,33.6 °C,28.2 °C,22.8 °C,24.4 °C,23.5 °C,21.7 °C,96%,78%,55%,8 kph,2 kph,21 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
14,34.4 °C,29.1 °C,23.8 °C,25 °C,23.5 °C,22.2 °C,94%,75%,52%,8 kph,3 kph,21 kph,1012 hPa,1009 hPa,1007 hPa,0 mm
15,32.3 °C,28.5 °C,24.7 °C,24.4 °C,23.1 °C,21.7 °C,89%,77%,63%,13 kph,3 kph,26 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
16,33.6 °C,28.8 °C,24.1 °C,23.3 °C,22.1 °C,20 °C,91%,71%,49%,10 kph,6 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
17,34 °C,28.7 °C,23.4 °C,24.4 °C,23.1 °C,21.1 °C,93%,74%,56%,10 kph,4 kph,24 kph,1013 hPa,1010 hPa,1007 hPa,0 mm
18,34.6 °C,28.8 °C,23.1 °C,24.4 °C,23.3 °C,21.7 °C,95%,75%,54%,8 kph,3 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
19,34.7 °C,29.7 °C,24.7 °C,24.4 °C,23.4 °C,22.2 °C,93%,74%,52%,10 kph,3 kph,19 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
20,33.9 °C,29.4 °C,25 °C,24.4 °C,23.1 °C,22.2 °C,88%,75%,56%,10 kph,4 kph,26 kph,1010 hPa,1008 hPa,1005 hPa,1.8 mm
21,31 °C,28 °C,24.9 °C,24.4 °C,23.3 °C,22.2 °C,86%,78%,67%,8 kph,3 kph,19 kph,1009 hPa,1007 hPa,1005 hPa,0.3 mm
22,33.3 °C,28.3 °C,23.3 °C,25.6 °C,23.5 °C,22.2 °C,96%,82%,59%,8 kph,2 kph,27 kph,1010 hPa,1008 hPa,1006 hPa,7.6 mm
23,29.9 °C,26.6 °C,23.2 °C,25 °C,23.1 °C,22.2 °C,97%,84%,68%,8 kph,2 kph,19 kph,1011 hPa,1009 hPa,1007 hPa,0.5 mm
24,34.8 °C,28.6 °C,22.3 °C,24.4 °C,22.9 °C,21.1 °C,96%,77%,49%,8 kph,2 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
25,33.9 °C,28.7 °C,23.4 °C,25 °C,23.6 °C,22.2 °C,96%,82%,58%,8 kph,2 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
26,34.1 °C,28.9 °C,23.8 °C,25.6 °C,23.8 °C,22.8 °C,96%,85%,57%,6 kph,1 kph,21 kph,1014 hPa,1010 hPa,1007 hPa,2.5 mm
27,33.7 °C,28.2 °C,22.7 °C,25 °C,23.3 °C,21.7 °C,98%,86%,56%,10 kph,2 kph,23 kph,1014 hPa,1008 hPa,1001 hPa,20.3 mm
28,31.7 °C,27.4 °C,23.1 °C,25.6 °C,23.8 °C,22.2 °C,97%,87%,68%,6 kph,1 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
29,34.1 °C,28.4 °C,22.8 °C,25 °C,23.6 °C,22.2 °C,97%,81%,56%,6 kph,2 kph,16 kph,1014 hPa,1012 hPa,1009 hPa,0 mm
30,33.8 °C,28.6 °C,23.2 °C,25 °C,23.8 °C,22.2 °C,97%,81%,54%,8 kph,2 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
31,32.9 °C,28.3 °C,23.7 °C,25.6 °C,23.8 °C,22.8 °C,96%,81%,59%,6 kph,2 kph,18 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Sep,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,34.3 °C,28.9 °C,23.6 °C,25.6 °C,23.6 °C,22.2 °C,96%,80%,52%,5 kph,2 kph,14 kph,1013 hPa,1011 hPa,1008 hPa,9.4 mm
2,33.2 °C,28.3 °C,23.3 °C,25.6 °C,23.7 °C,22.2 °C,96%,84%,63%,8 kph,2 kph,16 kph,1013 hPa,1010 hPa,1007 hPa,4.3 mm
3,33.7 °C,28.4 °C,23.1 °C,25 °C,23.7 °C,22.2 °C,97%,80%,60%,10 kph,2 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,0.5 mm
4,33.4 °C,28.4 °C,23.4 °C,25 °C,23.6 °C,22.2 °C,97%,84%,55%,6 kph,1 kph,21 kph,1014 hPa,1012 hPa,1010 hPa,0 mm
5,33.2 °C,28.2 °C,23.3 °C,24.4 °C,23.4 °C,22.2 °C,96%,85%,60%,6 kph,2 kph,21 kph,1014 hPa,1012 hPa,1010 hPa,0.5 mm
6,33.5 °C,27.7 °C,22 °C,25 °C,23.2 °C,21.1 °C,97%,82%,59%,10 kph,3 kph,24 kph,1015 hPa,1012 hPa,1009 hPa,50.3 mm
7,30.7 °C,26.3 °C,22 °C,25 °C,22.9 °C,21.1 °C,98%,87%,68%,6 kph,1 kph,19 kph,1014 hPa,1012 hPa,1010 hPa,6.6 mm
8,32.4 °C,27.8 °C,23.2 °C,24.4 °C,23.3 °C,21.7 °C,96%,84%,64%,8 kph,2 kph,21 kph,1013 hPa,1011 hPa,1009 hPa,2.5 mm
9,32.9 °C,27.8 °C,22.8 °C,25 °C,23.3 °C,21.7 °C,95%,80%,59%,6 kph,2 kph,18 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
10,32.6 °C,28.2 °C,23.9 °C,25 °C,23.1 °C,21.7 °C,96%,82%,63%,8 kph,4 kph,24 kph,1013 hPa,1010 hPa,1008 hPa,8.6 mm
11,32.3 °C,27.7 °C,23.1 °C,24.4 °C,23.1 °C,21.7 °C,93%,80%,60%,8 kph,4 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
12,33.2 °C,28.3 °C,23.5 °C,25 °C,23.3 °C,22.2 °C,96%,80%,59%,6 kph,2 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
13,32.4 °C,28.2 °C,24 °C,25 °C,22.9 °C,21.1 °C,96%,78%,57%,11 kph,4 kph,34 kph,1013 hPa,1010 hPa,1008 hPa,0 mm
14,33.3 °C,28.7 °C,24.1 °C,23.9 °C,22.4 °C,21.7 °C,90%,73%,54%,10 kph,4 kph,23 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
15,33.8 °C,28.2 °C,22.6 °C,24.4 °C,22.8 °C,21.7 °C,96%,79%,54%,8 kph,2 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
16,32.2 °C,27.7 °C,23.3 °C,25 °C,23.1 °C,21.7 °C,97%,84%,62%,11 kph,3 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,3.8 mm
17,34.6 °C,28.2 °C,21.8 °C,25 °C,23.3 °C,21.1 °C,97%,84%,52%,6 kph,1 kph,19 kph,1012 hPa,1010 hPa,1008 hPa,0.3 mm
18,34.4 °C,28.6 °C,22.8 °C,24.4 °C,23.4 °C,21.7 °C,97%,80%,52%,10 kph,2 kph,23 kph,1012 hPa,1010 hPa,1007 hPa,25.9 mm
19,33.1 °C,28.3 °C,23.5 °C,25.6 °C,23.8 °C,22.8 °C,98%,89%,63%,5 kph,1 kph,10 kph,1012 hPa,1010 hPa,1007 hPa,0.8 mm
20,31.7 °C,27.9 °C,24.3 °C,25.6 °C,24 °C,22.8 °C,96%,88%,67%,5 kph,1 kph,14 kph,1013 hPa,1011 hPa,1008 hPa,0.5 mm
21,33.1 °C,28.5 °C,23.9 °C,25 °C,23.8 °C,22.8 °C,96%,85%,62%,6 kph,1 kph,16 kph,1013 hPa,1011 hPa,1009 hPa,0 mm
22,34.1 °C,28.3 °C,22.4 °C,25 °C,23.4 °C,21.7 °C,97%,79%,56%,10 kph,2 kph,21 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
23,34.2 °C,27.9 °C,22.7 °C,25 °C,23.4 °C,21.7 °C,97%,80%,54%,6 kph,2 kph,18 kph,1012 hPa,1009 hPa,1006 hPa,0 mm
24,33.6 °C,27.3 °C,24 °C,25 °C,23.6 °C,22.8 °C,95%,83%,56%,8 kph,3 kph,19 kph,1010 hPa,1007 hPa,1004 hPa,3.3 mm
25,32 °C,27.3 °C,23.2 °C,25.6 °C,23.1 °C,22.2 °C,95%,80%,64%,11 kph,4 kph,29 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
26,32.7 °C,27.3 °C,24.2 °C,26.1 °C,23.3 °C,22.2 °C,96%,81%,57%,6 kph,3 kph,18 kph,1013 hPa,1010 hPa,1008 hPa,10.2 mm
27,34.2 °C,26.1 °C,22.3 °C,25 °C,22.8 °C,21.1 °C,97%,85%,53%,6 kph,2 kph,18 kph,1013 hPa,1011 hPa,1008 hPa,6.6 mm
28,32.9 °C,27 °C,23.1 °C,24.4 °C,23.4 °C,22.2 °C,98%,84%,59%,5 kph,1 kph,14 kph,1013 hPa,1010 hPa,1007 hPa,0.3 mm
29,30.2 °C,26.1 °C,23.9 °C,25.6 °C,24.1 °C,22.8 °C,97%,91%,75%,3 kph,1 kph,8 kph,1014 hPa,1011 hPa,1009 hPa,2.3 mm
30,33.7 °C,27.2 °C,23.7 °C,25 °C,24 °C,22.8 °C,97%,85%,57%,6 kph,1 kph,19 kph,1012 hPa,1010 hPa,1007 hPa,3.6 mm
2016,Temperature,,,Dew Point,,,Humidity,,,Speed,,,Pressure,,,Precip. Accum.
Oct,High,Avg,Low,High,Avg,Low,High,Avg,Low,High,Avg,Gust,High,Avg,Low,Sum
1,32.6 °C,27.7 °C,24.3 °C,25.6 °C,24.2 °C,22.8 °C,96%,83%,63%,8 kph,2 kph,23 kph,1013 hPa,1010 hPa,1007 hPa,5.1 mm
2,32.3 °C,27.6 °C,24.1 °C,25 °C,23.9 °C,22.8 °C,98%,84%,63%,6 kph,2 kph,16 kph,1012 hPa,1010 hPa,1008 hPa,0.5 mm
3,31.8 °C,28.1 °C,24.5 °C,25 °C,23.6 °C,22.2 °C,91%,78%,62%,8 kph,3 kph,24 kph,1012 hPa,1010 hPa,1008 hPa,0 mm
4,31.8 °C,25.4 °C,23.6 °C,25 °C,23.5 °C,22.2 °C,96%,91%,68%,6 kph,1 kph,18 kph,1012 hPa,1008 hPa,1005 hPa,36.1 mm
5,31.9 °C,25.7 °C,22.6 °C,25 °C,23.1 °C,21.7 °C,97%,88%,64%,8 kph,2 kph,23 kph,1011 hPa,1009 hPa,1007 hPa,54.9 mm
6,34 °C,26.1 °C,22.4 °C,25.6 °C,23.2 °C,21.7 °C,98%,87%,61%,6 kph,1 kph,18 kph,1014 hPa,1011 hPa,1008 hPa,40.4 mm
7,32.7 °C,27.2 °C,22.8 °C,26.1 °C,23.9 °C,22.2 °C,98%,85%,62%,6 kph,1 kph,14 kph,1013 hPa,1011 hPa,1008 hPa,1.8 mm
8,33.8 °C,27.9 °C,23.4 °C,26.1 °C,24.2 °C,22.8 °C,98%,83%,60%,5 kph,1 kph,13 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
9,34 °C,27.3 °C,23.6 °C,26.1 °C,24.1 °C,22.2 °C,97%,85%,64%,6 kph,1 kph,16 kph,1013 hPa,1010 hPa,1007 hPa,11.7 mm
10,33 °C,27.1 °C,24.1 °C,26.1 °C,24.3 °C,22.8 °C,97%,87%,60%,5 kph,2 kph,18 kph,1012 hPa,1010 hPa,1007 hPa,1.8 mm
11,31.6 °C,26.8 °C,23.8 °C,25.6 °C,23.4 °C,22.2 °C,95%,84%,70%,10 kph,2 kph,26 kph,1012 hPa,1010 hPa,1007 hPa,1 mm
12,32.5 °C,26.7 °C,24.3 °C,24.4 °C,23.2 °C,21.7 °C,94%,83%,62%,11 kph,3 kph,35 kph,1011 hPa,1010 hPa,1008 hPa,4.1 mm
13,31.9 °C,27.7 °C,23.4 °C,25 °C,23.2 °C,21.7 °C,92%,78%,65%,8 kph,3 kph,21 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
14,32.6 °C,28.3 °C,24.2 °C,25 °C,23.3 °C,22.2 °C,91%,76%,61%,10 kph,4 kph,23 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
15,32.6 °C,28.2 °C,24.5 °C,25 °C,23.4 °C,22.2 °C,89%,77%,64%,8 kph,4 kph,18 kph,1010 hPa,1008 hPa,1006 hPa,0 mm
16,32.3 °C,28.2 °C,24.7 °C,25 °C,23.3 °C,21.1 °C,93%,77%,64%,8 kph,4 kph,21 kph,1012 hPa,1010 hPa,1007 hPa,0 mm
17,33.7 °C,28 °C,22.8 °C,26.1 °C,23.8 °C,22.2 °C,98%,81%,58%,5 kph,2 kph,14 kph,1011 hPa,1009 hPa,1006 hPa,0 mm
18,34.4 °C,28.6 °C,24.4 °C,25 °C,23.8 °C,22.8 °C,95%,79%,53%,10 kph,3 kph,27 kph,1011 hPa,1008 hPa,1005 hPa,0.8 mm
19,32.2 °C,26.1 °C,23.2 °C,25 °C,23.1 °C,22.2 °C,96%,86%,65%,8 kph,2 kph,23 kph,1010 hPa,1009 hPa,1007 hPa,6.1 mm
20,32.3 °C,27.3 °C,21.7 °C,25 °C,23.2 °C,21.1 °C,98%,81%,65%,6 kph,2 kph,21 kph,1011 hPa,1009 hPa,1007 hPa,0.3 mm
21,33 °C,26.7 °C,24.1 °C,25.6 °C,23.8 °C,23.3 °C,97%,87%,59%,3 kph,1 kph,13 kph,1013 hPa,1011 hPa,1008 hPa,0.8 mm
22,34.2 °C,28.2 °C,23.1 °C,25.6 °C,23.6 °C,22.2 °C,97%,79%,54%,5 kph,2 kph,11 kph,1013 hPa,1011 hPa,1008 hPa,0 mm
